Date,Streamflow (mm)
06/17/2018,0.90935153
06/18/2018,0.88191420
06/19/2018,0.84271801
06/20/2018,0.97598505
06/21/2018,1.10533246
06/22/2018,0.94854772
06/23/2018,0.90543191
06/24/2018,0.87407496
06/25/2018,0.84271801
06/26/2018,0.82703954
06/27/2018,0.80744145
06/28/2018,0.78784335
06/29/2018,0.77608450
06/30/2018,0.76040602
07/01/2018,0.74080793
07/02/2018,0.72904907
07/03/2018,0.70161174
07/04/2018,0.67417441
07/05/2018,0.66241556
07/06/2018,0.64673708
07/07/2018,0.63105861
07/08/2018,0.62321937
07/09/2018,0.60754089
07/10/2018,0.59578204
07/11/2018,0.58794280
07/12/2018,0.57226433
07/13/2018,0.55658585
07/14/2018,0.54482699
07/15/2018,0.53306814
07/16/2018,0.52130928
07/17/2018,0.50955043
07/18/2018,0.50171119
07/19/2018,0.49779157
07/20/2018,0.49387195
07/21/2018,0.48211310
07/22/2018,0.47427386
07/23/2018,0.46251500
07/24/2018,0.45859538
07/25/2018,0.44683653
07/26/2018,0.44291691
07/27/2018,0.43115805
07/28/2018,0.42723843
07/29/2018,0.41939920
07/30/2018,0.41547958
07/31/2018,0.41547958
08/01/2018,0.40372072
08/02/2018,0.39980110
08/03/2018,0.39588149
08/04/2018,0.39980110
08/05/2018,0.39196187
08/06/2018,0.38608244
08/07/2018,0.38373067
08/08/2018,0.37981105
08/09/2018,0.37157985
08/10/2018,0.36256473
08/11/2018,0.35629334
08/12/2018,0.35668530
08/13/2018,0.35276568
08/14/2018,0.33904701
08/15/2018,0.33708721
08/16/2018,0.33591132
08/17/2018,0.33120778
08/18/2018,0.32140873
08/19/2018,0.31748911
08/20/2018,0.31866500
08/21/2018,0.30964987
08/22/2018,0.30220260
08/23/2018,0.30141868
08/24/2018,0.30181064
08/25/2018,0.30455437
08/26/2018,0.30808203
08/27/2018,0.30729810
08/28/2018,0.30651418
08/29/2018,0.30573026
08/30/2018,0.30533829
08/31/2018,0.30494633
09/01/2018,0.30455437
09/02/2018,0.30377045
09/03/2018,0.30337848
09/04/2018,0.30298652
09/05/2018,0.30259456
09/06/2018,0.30220260
09/07/2018,0.30141868
09/08/2018,0.30102671
09/09/2018,0.30063475
09/10/2018,0.29985083
09/11/2018,0.29945887
09/12/2018,0.29906690
09/13/2018,0.29828298
09/14/2018,0.29789102
09/15/2018,0.29710710
09/16/2018,0.29671513
09/17/2018,0.29632317
09/18/2018,0.29553925
09/19/2018,0.29514729
09/20/2018,0.29436336
09/21/2018,0.29397140
09/22/2018,0.29318748
09/23/2018,0.29240355
09/24/2018,0.29201159
09/25/2018,0.29161963
09/26/2018,0.29083571
09/27/2018,0.29044374
09/28/2018,0.28965982
09/29/2018,0.28965982
09/30/2018,0.31709715
10/01/2018,0.31160968
10/02/2018,0.30925791
10/03/2018,0.30769007
10/04/2018,0.30416241
10/05/2018,0.36883612
10/06/2018,1.04261857
10/07/2018,0.52522890
10/08/2018,0.47035424
10/09/2018,0.52914852
10/10/2018,0.43899729
10/11/2018,0.38804225
10/12/2018,0.36922808
10/13/2018,0.35668530
10/14/2018,0.34492644
10/15/2018,0.34492644
10/16/2018,0.33787113
10/17/2018,0.33591132
10/18/2018,0.33551936
10/19/2018,0.33199170
10/20/2018,0.33199170
10/21/2018,0.32532835
10/22/2018,0.32611227
10/23/2018,0.32846404
10/24/2018,0.33826309
10/25/2018,0.34492644
10/26/2018,0.43115805
10/27/2018,0.48211310
10/28/2018,0.92503001
10/29/2018,1.91277391
10/30/2018,1.04653818
10/31/2018,1.11317170
11/01/2018,1.56000823
11/02/2018,1.29739378
11/03/2018,1.01518124
11/04/2018,1.28563492
11/05/2018,1.09357361
11/06/2018,0.84663763
11/07/2018,0.68593327
11/08/2018,0.58010356
11/09/2018,0.52130928
11/10/2018,0.48995233
11/11/2018,0.46251500
11/12/2018,0.42331882
11/13/2018,0.40372072
11/14/2018,0.38765029
11/15/2018,0.37432358
11/16/2018,0.37236377
11/17/2018,0.35942903
11/18/2018,0.34492644
11/19/2018,0.33747917
11/20/2018,0.33199170
11/21/2018,0.34531840
11/22/2018,0.61929975
11/23/2018,2.00292514
11/24/2018,2.02644285
11/25/2018,1.19940331
11/26/2018,0.94462810
11/27/2018,3.63348651
11/28/2018,5.64425088
11/29/2018,3.24936388
11/30/2018,2.64966222
12/01/2018,2.59086794
12/02/2018,2.15579027
12/03/2018,1.72463221
12/04/2018,1.43850005
12/05/2018,1.23859950
12/06/2018,1.08573437
12/07/2018,0.98382429
12/08/2018,0.93286924
12/09/2018,0.93678886
12/10/2018,1.56784747
12/11/2018,2.55951099
12/12/2018,6.03621275
12/13/2018,3.66092384
12/14/2018,2.79468811
12/15/2018,2.42624396
12/16/2018,2.37920853
12/17/2018,2.67317993
12/18/2018,17.08953740
12/19/2018,13.67946915
12/20/2018,9.36788862
12/21/2018,7.64325640
12/22/2018,5.72264326
12/23/2018,9.21110387
12/24/2018,16.57998697
12/25/2018,11.13171702
12/26/2018,7.80004115
12/27/2018,6.34978224
12/28/2018,5.21309283
12/29/2018,4.70354240
12/30/2018,8.97592675
12/31/2018,6.85933267
01/01/2019,5.52666232
01/02/2019,4.62515003
01/03/2019,3.95881486
01/04/2019,3.46886252
01/05/2019,3.12393608
01/06/2019,3.11217722
01/07/2019,2.82996468
01/08/2019,3.22192655
01/09/2019,3.60604918
01/10/2019,4.03720723
01/11/2019,3.70012002
01/12/2019,3.34343472
01/13/2019,3.00634752
01/14/2019,2.73589383
01/15/2019,2.51639519
01/16/2019,2.35177120
01/17/2019,2.32433387
01/18/2019,3.59429032
01/19/2019,24.14485100
01/20/2019,17.59908782
01/21/2019,11.60207126
01/22/2019,8.19200302
01/23/2019,11.17091321
01/24/2019,9.83824286
01/25/2019,7.52566784
01/26/2019,6.03621275
01/27/2019,5.13470046
01/28/2019,4.46836528
01/29/2019,3.88042248
01/30/2019,3.40614862
01/31/2019,3.04162409
02/01/2019,2.83388430
02/02/2019,2.71237612
02/03/2019,3.52373718
02/04/2019,3.02202599
02/05/2019,2.68101917
02/06/2019,2.42232434
02/07/2019,2.24202188
02/08/2019,2.14795103
02/09/2019,2.16754912
02/10/2019,1.96372895
02/11/2019,2.08523713
02/12/2019,2.18714722
02/13/2019,2.62222489
02/14/2019,4.03720723
02/15/2019,4.70354240
02/16/2019,4.03720723
02/17/2019,3.52373718
02/18/2019,3.04162409
02/19/2019,2.74765269
02/20/2019,2.63006413
02/21/2019,2.40664586
02/22/2019,2.23810226
02/23/2019,2.25770035
02/24/2019,2.75941154
02/25/2019,2.72021536
02/26/2019,2.34393196
02/27/2019,2.14795103
02/28/2019,1.95197010
03/01/2019,1.89709544
03/02/2019,1.95980933
03/03/2019,2.00684476
03/04/2019,1.91669353
03/05/2019,1.84614039
03/06/2019,1.97156819
03/07/2019,2.12051370
03/08/2019,2.03036247
03/09/2019,1.95197010
03/10/2019,1.84222077
03/11/2019,1.77950688
03/12/2019,2.12835294
03/13/2019,2.44976167
03/14/2019,2.46152052
03/15/2019,2.42624396
03/16/2019,2.72021536
03/17/2019,3.41398786
03/18/2019,4.42916910
03/19/2019,5.56585851
03/20/2019,7.09450979
03/21/2019,7.56486403
03/22/2019,7.48647166
03/23/2019,9.36788862
03/24/2019,8.54476870
03/25/2019,7.40807928
03/26/2019,7.17290216
03/27/2019,6.89852886
03/28/2019,7.01611742
03/29/2019,6.82013648
03/30/2019,6.27138987
03/31/2019,5.99701656
04/01/2019,6.70254792
04/02/2019,9.17190768
04/03/2019,13.36589966
04/04/2019,14.26741195
04/05/2019,16.30561366
04/06/2019,15.12972806
04/07/2019,50.95504269
04/08/2019,74.47275471
04/09/2019,46.25150029
04/10/2019,25.83028703
04/11/2019,24.53681287
04/12/2019,21.04835225
04/13/2019,16.38400604
04/14/2019,13.56188059
04/15/2019,10.89653990
04/16/2019,9.52467337
04/17/2019,8.38798395
04/18/2019,8.11361064
04/19/2019,9.09351531
04/20/2019,9.48547718
04/21/2019,8.11361064
04/22/2019,6.85933267
04/23/2019,6.50656699
04/24/2019,6.42817462
04/25/2019,5.99701656
04/26/2019,5.44826995
04/27/2019,4.86032715
04/28/2019,4.31158054
04/29/2019,3.89218134
04/30/2019,3.55509413
05/01/2019,3.30031892
05/02/2019,3.07690065
05/03/2019,2.93187476
05/04/2019,2.87700010
05/05/2019,2.90051781
05/06/2019,2.89659820
05/07/2019,2.90835705
05/08/2019,2.80644697
05/09/2019,2.75549192
05/10/2019,2.62614451
05/11/2019,2.50071671
05/12/2019,2.39880663
05/13/2019,2.26945921
05/14/2019,2.17538836
05/15/2019,2.07347828
05/16/2019,1.99508590
05/17/2019,1.97548781
05/18/2019,1.88925620
05/19/2019,1.88925620
05/20/2019,1.83830116
05/21/2019,1.83438154
05/22/2019,1.86573849
05/23/2019,1.77558726
05/24/2019,1.66975755
05/25/2019,1.68935565
05/26/2019,1.79518535
05/27/2019,1.74423031
05/28/2019,1.64232022
05/29/2019,1.54432976
05/30/2019,1.47769624
05/31/2019,1.42282158
06/01/2019,1.36010768
06/02/2019,1.30131340
06/03/2019,1.25035836
06/04/2019,1.19548369
06/05/2019,1.16020713
06/06/2019,1.13668941
06/07/2019,1.20724255
06/08/2019,1.19156408
06/09/2019,1.09749323
06/10/2019,1.04261857
06/11/2019,1.00342238
06/12/2019,0.95638696
06/13/2019,0.92503001
06/14/2019,0.89367306
06/15/2019,0.87407496
06/16/2019,0.85447687
06/17/2019,0.83095916
06/18/2019,0.81136106
06/19/2019,0.80352183
06/20/2019,0.79176297
06/21/2019,0.78784335
06/22/2019,0.77608450
06/23/2019,0.75648640
06/24/2019,0.74472755
06/25/2019,0.73296869
06/26/2019,0.73688831
06/27/2019,0.83095916
06/28/2019,0.79176297
06/29/2019,0.73688831
06/30/2019,0.71729022
07/01/2019,0.70553136
07/02/2019,0.70553136
07/03/2019,0.69377250
07/04/2019,0.67417441
07/05/2019,0.65457632
07/06/2019,0.64673708
07/07/2019,0.63497822
07/08/2019,0.63105861
07/09/2019,0.62321937
07/10/2019,0.61929975
07/11/2019,0.60754089
07/12/2019,0.59578204
07/13/2019,0.59186242
07/14/2019,0.58010356
07/15/2019,0.57226433
07/16/2019,0.57226433
07/17/2019,0.56050547
07/18/2019,0.57618394
07/19/2019,0.56050547
07/20/2019,0.54874661
07/21/2019,0.54482699
07/22/2019,0.52522890
07/23/2019,0.50563081
07/24/2019,0.49387195
07/25/2019,0.47819348
07/26/2019,0.46251500
07/27/2019,0.45075615
07/28/2019,0.43115805
07/29/2019,0.41547958
07/30/2019,0.39980110
07/31/2019,0.38882617
08/01/2019,0.38059497
08/02/2019,0.37314770
08/03/2019,0.36413257
08/04/2019,0.36178080
08/05/2019,0.35786118
08/06/2019,0.35276568
08/07/2019,0.35237372
08/08/2019,0.35472549
08/09/2019,0.36217276
08/10/2019,0.41547958
08/11/2019,0.40372072
08/12/2019,0.36374061
08/13/2019,0.33983094
08/14/2019,0.32611227
08/15/2019,0.32062481
08/16/2019,0.32336854
08/17/2019,0.32611227
08/18/2019,0.33003189
08/19/2019,0.32219265
08/20/2019,0.32101677
08/21/2019,0.37314770
08/22/2019,0.42331882
08/23/2019,0.37549947
08/24/2019,0.34492644
08/25/2019,0.33003189
08/26/2019,0.32101677
08/27/2019,0.31082576
08/28/2019,0.30024279
08/29/2019,0.30337848
08/30/2019,0.30455437
08/31/2019,0.30769007
09/01/2019,0.29749906
09/02/2019,0.29593121
09/03/2019,0.28613216
09/04/2019,0.28103666
09/05/2019,0.29318748
09/06/2019,0.30102671
09/07/2019,0.29279551
09/08/2019,0.38608244
09/09/2019,0.74080793
09/10/2019,0.57618394
09/11/2019,0.48211310
09/12/2019,0.39588149
09/13/2019,0.36374061
09/14/2019,0.35433353
09/15/2019,0.45075615
09/16/2019,0.76432564
09/17/2019,0.77608450
09/18/2019,1.06221666
09/19/2019,0.72512945
09/20/2019,0.55266623
09/21/2019,0.47819348
09/22/2019,0.45467577
09/23/2019,0.48211310
09/24/2019,0.43115805
09/25/2019,0.41155996
09/26/2019,0.39588149
09/27/2019,0.39980110
09/28/2019,0.54874661
09/29/2019,0.55266623
09/30/2019,0.47427386
10/01/2019,0.43507767
10/02/2019,0.40372072
10/03/2019,0.45467577
10/04/2019,0.59186242
10/05/2019,0.56442509
10/06/2019,0.49779157
10/07/2019,0.45859538
10/08/2019,0.55266623
10/09/2019,0.64281746
10/10/2019,0.55658585
10/11/2019,0.50955043
10/12/2019,0.47427386
10/13/2019,0.45859538
10/14/2019,0.45075615
10/15/2019,0.43899729
10/16/2019,0.47427386
10/17/2019,0.85055725
10/18/2019,1.27387607
10/19/2019,1.99116628
10/20/2019,1.56392785
10/21/2019,1.26603683
10/22/2019,1.16804636
10/23/2019,1.07789513
10/24/2019,0.93286924
10/25/2019,0.85055725
10/26/2019,0.78000412
10/27/2019,0.73688831
10/28/2019,0.70161174
10/29/2019,0.67025479
10/30/2019,0.64673708
10/31/2019,0.62713899
11/01/2019,0.60362127
11/02/2019,0.58010356
11/03/2019,0.56050547
11/04/2019,0.54090738
11/05/2019,0.52130928
11/06/2019,0.51347005
11/07/2019,0.49387195
11/08/2019,0.48211310
11/09/2019,0.47819348
11/10/2019,0.46643462
11/11/2019,0.46251500
11/12/2019,0.46251500
11/13/2019,0.45075615
11/14/2019,0.44683653
11/15/2019,0.49387195
11/16/2019,0.48211310
11/17/2019,0.45075615
11/18/2019,0.47035424
11/19/2019,0.81136106
11/20/2019,0.80744145
11/21/2019,0.69377250
11/22/2019,0.65065670
11/23/2019,0.62321937
11/24/2019,0.60754089
11/25/2019,0.66633517
11/26/2019,0.71337060
11/27/2019,0.67809403
11/28/2019,0.63889784
11/29/2019,0.61538013
11/30/2019,0.60362127
12/01/2019,0.60362127
12/02/2019,0.60362127
12/03/2019,0.60362127
12/04/2019,0.60362127
12/05/2019,0.60754089
12/06/2019,0.60754089
12/07/2019,0.70553136
12/08/2019,0.79176297
12/09/2019,0.74472755
12/10/2019,0.70553136
12/11/2019,0.76040602
12/12/2019,1.85789925
12/13/2019,2.66142108
12/14/2019,2.03820171
12/15/2019,1.55608861
12/16/2019,1.29739378
12/17/2019,1.15236789
12/18/2019,1.07397552
12/19/2019,2.44976167
12/20/2019,3.42574672
12/21/2019,2.48895785
12/22/2019,2.18322760
12/23/2019,1.86573849
12/24/2019,1.63840060
12/25/2019,1.47377662
12/26/2019,1.32483111
12/27/2019,1.22292102
12/28/2019,1.12885018
12/29/2019,1.08965399
12/30/2019,1.05437742
12/31/2019,1.07005590
01/01/2020,3.57077261
01/02/2020,3.19840883
01/03/2020,2.57126985
01/04/2020,2.36353006
01/05/2020,2.23418264
01/06/2020,3.08473989
01/07/2020,4.62515003
01/08/2020,6.03621275
01/09/2020,4.42916910
01/10/2020,3.91177943
01/11/2020,7.52566784
01/12/2020,5.95782038
01/13/2020,4.31158054
01/14/2020,2.79860773
01/15/2020,2.08915675
01/16/2020,1.77166764
01/17/2020,1.47377662
01/18/2020,1.51297281
01/19/2020,2.73981345
01/20/2020,3.75499468
01/21/2020,4.35077672
01/22/2020,6.66335174
01/23/2020,12.77795686
01/24/2020,16.81516409
01/25/2020,16.14882892
01/26/2020,20.93076369
01/27/2020,21.16594081
01/28/2020,27.86848873
01/29/2020,26.18305271
01/30/2020,21.32272556
01/31/2020,16.85436028
02/01/2020,16.81516409
02/02/2020,16.61918316
02/03/2020,12.54277974
02/04/2020,9.72065430
02/05/2020,9.17190768
02/06/2020,13.01313398
02/07/2020,15.44329755
02/08/2020,15.67847468
02/09/2020,13.09152635
02/10/2020,10.46538185
02/11/2020,8.70155344
02/12/2020,7.44727547
02/13/2020,6.54576318
02/14/2020,5.91862419
02/15/2020,5.72264326
02/16/2020,6.93772504
02/17/2020,6.70254792
02/18/2020,5.95782038
02/19/2020,5.29148520
02/20/2020,4.78193478
02/21/2020,4.42916910
02/22/2020,4.15479579
02/23/2020,4.42916910
02/24/2020,4.46836528
02/25/2020,4.23318816
02/26/2020,4.07640342
02/27/2020,3.99801104
02/28/2020,4.07640342
02/29/2020,4.31158054
03/01/2020,4.15479579
03/02/2020,3.95881486
03/03/2020,3.86866363
03/04/2020,3.81770858
03/05/2020,3.79811049
03/06/2020,3.82554782
03/07/2020,3.87258324
03/08/2020,3.70403964
03/09/2020,3.53549604
03/10/2020,3.37087206
03/11/2020,3.24936388
03/12/2020,3.13569494
03/13/2020,3.12001646
03/14/2020,3.12393608
03/15/2020,2.96715133
03/16/2020,2.84956277
03/17/2020,2.78684887
03/18/2020,2.73589383
03/19/2020,2.64574260
03/20/2020,2.59086794
03/21/2020,2.60654641
03/22/2020,2.59870718
03/23/2020,2.68493879
03/24/2020,2.73589383
03/25/2020,2.77117040
03/26/2020,2.68885841
03/27/2020,2.59478756
03/28/2020,2.74373307
03/29/2020,4.50756147
03/30/2020,9.91663523
03/31/2020,13.52268441
04/01/2020,10.03422379
04/02/2020,7.64325640
04/03/2020,6.31058606
04/04/2020,5.52666232
04/05/2020,5.36987758
04/06/2020,5.40907376
04/07/2020,5.29148520
04/08/2020,5.40907376
04/09/2020,5.87942800
04/10/2020,6.66335174
04/11/2020,6.97692123
04/12/2020,6.31058606
04/13/2020,5.48746614
04/14/2020,4.86032715
04/15/2020,4.54675766
04/16/2020,4.35077672
04/17/2020,4.19399198
04/18/2020,4.07640342
04/19/2020,3.99801104
04/20/2020,3.99801104
04/21/2020,4.07640342
04/22/2020,5.09550427
04/23/2020,7.64325640
04/24/2020,6.58495936
04/25/2020,6.74174411
04/26/2020,6.54576318
04/27/2020,6.54576318
04/28/2020,7.05531360
04/29/2020,6.66335174
04/30/2020,6.27138987
05/01/2020,5.13470046
05/02/2020,4.86032715
05/03/2020,5.44826995
05/04/2020,4.78193478
05/05/2020,4.42916910
05/06/2020,4.31158054
05/07/2020,3.86474401
05/08/2020,3.70012002
05/09/2020,3.77067316
05/10/2020,3.82946744
05/11/2020,3.70795926
05/12/2020,3.59037070
05/13/2020,3.88042248
05/14/2020,4.31158054
05/15/2020,4.42916910
05/16/2020,3.91961867
05/17/2020,3.70795926
05/18/2020,4.35077672
05/19/2020,4.89952334
05/20/2020,4.93871952
05/21/2020,5.21309283
05/22/2020,5.76183944
05/23/2020,5.21309283
05/24/2020,4.58595384
05/25/2020,4.11559960
05/26/2020,3.72363774
05/27/2020,3.41790748
05/28/2020,3.13177532
05/29/2020,2.90443743
05/30/2020,2.81820582
05/31/2020,2.63006413
06/01/2020,2.43016357
06/02/2020,2.26945921
06/03/2020,2.14403141
06/04/2020,2.04604095
06/05/2020,1.97156819
06/06/2020,1.96372895
06/07/2020,2.03820171
06/08/2020,2.02644285
06/09/2020,1.97940743
06/10/2020,1.95588972
06/11/2020,1.85789925
06/12/2020,1.87749734
06/13/2020,1.94021124
06/14/2020,2.34001235
06/15/2020,3.07690065
06/16/2020,4.70354240
06/17/2020,4.42916910
06/18/2020,3.70012002
06/19/2020,3.16705188
06/20/2020,2.80252735
06/21/2020,2.60654641
06/22/2020,2.36353006
06/23/2020,2.18322760
06/24/2020,2.03428209
06/25/2020,1.91669353
06/26/2020,1.80694421
06/27/2020,1.71679298
06/28/2020,1.69327526
06/29/2020,1.66191832
06/30/2020,1.56784747
07/01/2020,1.49729433
07/02/2020,1.43850005
07/03/2020,1.37186653
07/04/2020,1.31307225
07/05/2020,1.27779569
07/06/2020,1.24251912
07/07/2020,1.21116217
07/08/2020,1.17196598
07/09/2020,1.13668941
07/10/2020,1.10533246
07/11/2020,1.07005590
07/12/2020,1.04261857
07/13/2020,1.01126162
07/14/2020,0.97990467
07/15/2020,0.95246734
07/16/2020,0.92111039
07/17/2020,0.89759268
07/18/2020,0.87015534
07/19/2020,0.85447687
07/20/2020,0.83095916
07/21/2020,0.80744145
07/22/2020,0.78784335
07/23/2020,0.76824526
07/24/2020,0.74864717
07/25/2020,0.73688831
07/26/2020,0.71729022
07/27/2020,0.70161174
07/28/2020,0.68201365
07/29/2020,0.66241556
07/30/2020,0.64281746
07/31/2020,0.63105861
08/01/2020,0.61929975
08/02/2020,0.60754089
08/03/2020,0.59970166
08/04/2020,0.58794280
08/05/2020,0.58010356
08/06/2020,0.57618394
08/07/2020,0.57226433
08/08/2020,0.55266623
08/09/2020,0.54090738
08/10/2020,0.52914852
08/11/2020,0.51738966
08/12/2020,0.50563081
08/13/2020,0.49779157
08/14/2020,0.49387195
08/15/2020,0.48211310
08/16/2020,0.47819348
08/17/2020,0.47035424
08/18/2020,0.45859538
08/19/2020,0.45467577
08/20/2020,0.45075615
08/21/2020,0.44683653
08/22/2020,0.44683653
08/23/2020,0.48995233
08/24/2020,0.57226433
08/25/2020,0.56834471
08/26/2020,0.56834471
08/27/2020,0.56442509
08/28/2020,0.56442509
08/29/2020,0.56442509
08/30/2020,0.56442509
08/31/2020,0.56442509
09/01/2020,0.56050547
09/02/2020,0.55658585
09/03/2020,0.55266623
09/04/2020,0.55266623
09/05/2020,0.55266623
09/06/2020,0.54874661
09/07/2020,0.54090738
09/08/2020,0.55266623
09/09/2020,0.57618394
09/10/2020,0.58794280
09/11/2020,0.61538013
09/12/2020,0.63497822
09/13/2020,0.63889784
09/14/2020,0.63889784
09/15/2020,0.61538013
09/16/2020,0.61146051
09/17/2020,0.60754089
09/18/2020,0.64673708
09/19/2020,0.78000412
09/20/2020,0.69377250
09/21/2020,0.64673708
09/22/2020,0.63497822
09/23/2020,0.66241556
09/24/2020,0.97206543
09/25/2020,0.89759268
09/26/2020,1.19156408
09/27/2020,0.78784335
09/28/2020,0.70161174
09/29/2020,0.66241556
09/30/2020,0.63889784
10/01/2020,0.62713899
10/02/2020,0.61146051
10/03/2020,0.61146051
10/04/2020,0.59578204
10/05/2020,0.58794280
10/06/2020,0.58402318
10/07/2020,0.58402318
10/08/2020,0.57226433
10/09/2020,0.58010356
10/10/2020,1.35618806
10/11/2020,1.54041014
10/12/2020,1.87357772
10/13/2020,1.99900552
10/14/2020,1.55216899
10/15/2020,1.11317170
10/16/2020,0.94070848
10/17/2020,0.86623573
10/18/2020,0.80352183
10/19/2020,0.77608450
10/20/2020,0.75256678
10/21/2020,0.72904907
10/22/2020,0.70945098
10/23/2020,0.70553136
10/24/2020,0.80352183
10/25/2020,0.76824526
10/26/2020,0.76040602
10/27/2020,0.74864717
10/28/2020,0.72904907
10/29/2020,0.71729022
10/30/2020,0.70553136
10/31/2020,0.70553136
11/01/2020,0.68593327
11/02/2020,0.68201365
11/03/2020,0.66633517
11/04/2020,0.66241556
11/05/2020,0.74472755
11/06/2020,1.36010768
11/07/2020,1.10533246
11/08/2020,0.99950276
11/09/2020,0.89759268
11/10/2020,1.18764446
11/11/2020,1.43066081
11/12/2020,1.12493056
11/13/2020,6.15380131
11/14/2020,7.01611742
11/15/2020,17.95185350
11/16/2020,8.93673056
11/17/2020,7.36888310
11/18/2020,7.56486403
11/19/2020,7.64325640
11/20/2020,5.99701656
11/21/2020,4.66434622
11/22/2020,3.89218134
11/23/2020,3.42182710
11/24/2020,3.10825760
11/25/2020,3.55509413
11/26/2020,3.66092384
11/27/2020,3.37871129
11/28/2020,3.09257913
11/29/2020,2.84956277
11/30/2020,3.01810637
12/01/2020,2.95539248
12/02/2020,2.77117040
12/03/2020,2.55951099
12/04/2020,2.38704777
12/05/2020,2.30081616
12/06/2020,2.75549192
12/07/2020,2.57126985
12/08/2020,2.48503824
12/09/2020,2.62614451
12/10/2020,2.53599328
12/11/2020,2.53991290
12/12/2020,2.50071671
12/13/2020,3.56293337
12/14/2020,4.27238435
12/15/2020,4.70354240
12/16/2020,6.85933267
12/17/2020,10.73975515
12/18/2020,8.27039539
12/19/2020,9.75985049
12/20/2020,43.11580536
12/21/2020,34.68862522
12/22/2020,19.83327046
12/23/2020,12.81715305
12/24/2020,9.44628099
12/25/2020,7.72164878
12/26/2020,8.19200302
12/27/2020,7.29049072
12/28/2020,6.23219368
12/29/2020,5.36987758
12/30/2020,5.29148520
12/31/2020,7.64325640
01/01/2021,7.80004115
01/02/2021,10.11261617
01/03/2021,23.32173108
01/04/2021,19.36291622
01/05/2021,15.99204417
01/06/2021,12.73876067
01/07/2021,12.15081787
01/08/2021,10.62216659
01/09/2021,9.13271150
01/10/2021,7.72164878
01/11/2021,6.66335174
01/12/2021,18.81416961
01/13/2021,32.49363876
01/14/2021,18.69658105
01/15/2021,12.58197593
01/16/2021,9.60306574
01/17/2021,7.64325640
01/18/2021,6.34978224
01/19/2021,5.48746614
01/20/2021,4.86032715
01/21/2021,4.38997291
01/22/2021,4.03720723
01/23/2021,3.70012002
01/24/2021,3.52373718
01/25/2021,3.32383663
01/26/2021,3.18273036
01/27/2021,3.06514180
01/28/2021,2.96323171
01/29/2021,2.89659820
01/30/2021,2.89267858
01/31/2021,3.30815816
02/01/2021,3.51197833
02/02/2021,4.23318816
02/03/2021,4.66434622
